county,countyname,state,max_pop_county,max_pop_countyname,mi_to_county,dist_cat,meat_plant
12085,Martin County,FL,12086,Miami-Dade County,101.72,4,N
18043,Floyd County,IN,18097,Marion County,101.94,4,N
42069,Lackawanna County,PA,42101,Philadelphia County,101.96,4,N
39173,Wood County,OH,39035,Cuyahoga County,101.97,4,N
18085,Kosciusko County,IN,18097,Marion County,101.99,4,N
21171,Monroe County,KY,21111,Jefferson County,101.99,4,N
39117,Morrow County,OH,39035,Cuyahoga County,101.99,4,N
27023,Chippewa County,MN,27053,Hennepin County,102.04,4,Y
54041,Lewis County,WV,54011,Cabell County,102.12,4,N
18083,Knox County,IN,18097,Marion County,102.18,4,N
19103,Johnson County,IA,19153,Polk County,102.23,4,N
5047,Franklin County,AR,5119,Pulaski County,102.25,4,N
24047,Worcester County,MD,24510,Baltimore County,102.26,4,N
12043,Glades County,FL,12086,Miami-Dade County,102.29,4,N
50025,Windham County,VT,50007,Chittenden County,102.52,4,N
38099,Walsh County,ND,38017,Cass County,102.54,4,N
20145,Pawnee County,KS,20173,Sedgwick County,102.57,4,N
28019,Choctaw County,MS,28049,Hinds County,102.58,4,N
19067,Floyd County,IA,19153,Polk County,102.64,4,N
20105,Lincoln County,KS,20173,Sedgwick County,102.7,4,N
26067,Ionia County,MI,26163,Wayne County,102.79,4,N
1077,Lauderdale County,AL,1073,Jefferson County,102.79,4,N
28035,Forrest County,MS,28049,Hinds County,102.9,4,N
31011,Boone County,NE,31055,Douglas County,102.92,4,N
21161,Mason County,KY,21111,Jefferson County,102.94,4,N
54095,Tyler County,WV,54011,Cabell County,102.95,4,N
40033,Cotton County,OK,40109,Oklahoma County,103,4,N
17011,Bureau County,IL,17031,Cook County,103.01,4,N
21197,Powell County,KY,21111,Jefferson County,103.05,4,N
40067,Jefferson County,OK,40109,Oklahoma County,103.07,4,N
13153,Houston County,GA,13121,Fulton County,103.14,4,N
47071,Hardin County,TN,47037,Davidson County,103.18,4,N
36021,Columbia County,NY,36061,New York County,103.19,4,N
54025,Greenbrier County,WV,54011,Cabell County,103.21,4,N
40121,Pittsburg County,OK,40109,Oklahoma County,103.33,4,N
21003,Allen County,KY,21111,Jefferson County,103.64,4,N
55061,Kewaunee County,WI,55079,Milwaukee County,103.72,4,N
15007,Kauai County,HI,15003,Honolulu County,103.75,4,N
55009,Brown County,WI,55079,Milwaukee County,103.84,4,N
27121,Pope County,MN,27053,Hennepin County,103.95,4,N
46051,Grant County,SD,46099,Minnehaha County,104,4,N
6083,Santa Barbara County,CA,6037,Los Angeles County,104.03,4,N
19019,Buchanan County,IA,19153,Polk County,104.07,4,N
1091,Marengo County,AL,1073,Jefferson County,104.08,4,N
5005,Baxter County,AR,5119,Pulaski County,104.11,4,N
39175,Wyandot County,OH,39035,Cuyahoga County,104.14,4,N
47049,Fentress County,TN,47037,Davidson County,104.15,4,N
20033,Comanche County,KS,20173,Sedgwick County,104.22,4,N
26017,Bay County,MI,26163,Wayne County,104.26,4,N
22125,West Feliciana Parish,LA,22071,Orleans Parish,104.28,4,N
21011,Bath County,KY,21111,Jefferson County,104.32,4,N
8015,Chaffee County,CO,8031,Denver County,104.44,4,N
18025,Crawford County,IN,18097,Marion County,104.48,4,N
21109,Jackson County,KY,21111,Jefferson County,104.58,4,N
21053,Clinton County,KY,21111,Jefferson County,104.62,4,N
19145,Page County,IA,19153,Polk County,104.7,4,N
36039,Greene County,NY,36061,New York County,104.77,4,N
19155,Pottawattamie County,IA,19153,Polk County,104.92,4,N
19113,Linn County,IA,19153,Polk County,105.03,4,N
48145,Falls County,TX,48113,Dallas County,105.08,4,N
18037,Dubois County,IN,18097,Marion County,105.12,4,N
5089,Marion County,AR,5119,Pulaski County,105.12,4,N
21177,Muhlenberg County,KY,21111,Jefferson County,105.16,4,N
28023,Clarke County,MS,28049,Hinds County,105.21,4,N
18111,Newton County,IN,18097,Marion County,105.28,4,N
51085,Hanover County,VA,51810,Virginia Beach County,105.35,4,N
48063,Camp County,TX,48113,Dallas County,105.4,4,N
13301,Warren County,GA,13121,Fulton County,105.6,4,N
5057,Hempstead County,AR,5119,Pulaski County,105.62,4,N
27091,Martin County,MN,27053,Hennepin County,105.76,4,N
19177,Van Buren County,IA,19153,Polk County,105.78,4,N
29223,Wayne County,MO,29510,St. Louis County,105.81,4,N
13249,Schley County,GA,13121,Fulton County,105.81,4,N
28075,Lauderdale County,MS,28049,Hinds County,105.82,4,N
45031,Darlington County,SC,45019,Charleston County,105.84,4,N
21231,Wayne County,KY,21111,Jefferson County,106.05,4,N
17123,Marshall County,IL,17031,Cook County,106.19,4,N
18003,Allen County,IN,18097,Marion County,106.33,4,N
53009,Clallam County,WA,53033,King County,106.36,4,N
27035,Crow Wing County,MN,27053,Hennepin County,106.55,4,N
21069,Fleming County,KY,21111,Jefferson County,106.56,4,N
39081,Jefferson County,OH,39035,Cuyahoga County,106.58,4,N
1087,Macon County,AL,1073,Jefferson County,106.6,4,N
31027,Cedar County,NE,31055,Douglas County,106.63,4,N
39067,Harrison County,OH,39035,Cuyahoga County,106.66,4,N
26015,Barry County,MI,26163,Wayne County,106.68,4,N
5061,Howard County,AR,5119,Pulaski County,106.7,4,N
37155,Robeson County,NC,37119,Mecklenburg County,106.75,4,N
48459,Upshur County,TX,48113,Dallas County,106.75,4,N
18099,Marshall County,IN,18097,Marion County,106.77,4,N
48193,Hamilton County,TX,48113,Dallas County,106.94,4,N
42093,Montour County,PA,42101,Philadelphia County,106.95,4,N
18149,Starke County,IN,18097,Marion County,107.08,4,N
35019,Guadalupe County,NM,35001,Bernalillo County,107.44,4,N
41021,Gilliam County,OR,41051,Multnomah County,107.48,4,N
5111,Poinsett County,AR,5119,Pulaski County,107.49,4,N
45063,Lexington County,SC,45019,Charleston County,107.65,4,N
5135,Sharp County,AR,5119,Pulaski County,107.76,4,N
21101,Henderson County,KY,21111,Jefferson County,107.82,4,N
12071,Lee County,FL,12086,Miami-Dade County,108.2,4,N
17177,Stephenson County,IL,17031,Cook County,108.22,4,N
31169,Thayer County,NE,31055,Douglas County,108.27,4,N
47183,Weakley County,TN,47037,Davidson County,108.29,4,N
55087,Outagamie County,WI,55079,Milwaukee County,108.52,4,N
28011,Bolivar County,MS,28049,Hinds County,108.55,4,N
19021,Buena Vista County,IA,19153,Polk County,108.65,4,N
22077,Pointe Coupee Parish,LA,22071,Orleans Parish,108.66,4,N
27033,Cottonwood County,MN,27053,Hennepin County,108.68,4,Y
48077,Clay County,TX,48113,Dallas County,108.73,4,N
35047,San Miguel County,NM,35001,Bernalillo County,109.22,4,N
48449,Titus County,TX,48113,Dallas County,109.45,4,N
27151,Swift County,MN,27053,Hennepin County,109.55,4,N
27169,Winona County,MN,27053,Hennepin County,109.59,4,N
29051,Cole County,MO,29510,St. Louis County,109.85,4,N
26111,Midland County,MI,26163,Wayne County,109.86,4,N
40145,Wagoner County,OK,40109,Oklahoma County,109.95,4,N
29127,Marion County,MO,29510,St. Louis County,109.99,4,N
47143,Rhea County,TN,47037,Davidson County,109.99,4,N
16063,Lincoln County,ID,16001,Ada County,109.99,4,N
16083,Twin Falls County,ID,16001,Ada County,110.07,4,N
55045,Green County,WI,55079,Milwaukee County,110.13,4,N
54063,Monroe County,WV,54011,Cabell County,110.14,4,N
23009,Hancock County,ME,23005,Cumberland County,110.26,4,N
18061,Harrison County,IN,18097,Marion County,110.32,4,N
27001,Aitkin County,MN,27053,Hennepin County,110.33,4,N
1131,Wilcox County,AL,1073,Jefferson County,110.54,4,N
5113,Polk County,AR,5119,Pulaski County,110.58,4,N
19109,Kossuth County,IA,19153,Polk County,110.58,4,N
39101,Marion County,OH,39035,Cuyahoga County,110.61,4,N
45003,Aiken County,SC,45019,Charleston County,110.65,4,N
28043,Grenada County,MS,28049,Hinds County,110.67,4,N
36025,Delaware County,NY,36061,New York County,110.69,4,N
40085,Love County,OK,40109,Oklahoma County,110.72,4,N
20167,Russell County,KS,20173,Sedgwick County,110.79,4,N
19093,Ida County,IA,19153,Polk County,110.8,4,N
42001,Adams County,PA,42101,Philadelphia County,110.84,4,N
1081,Lee County,AL,1073,Jefferson County,110.85,4,N
37085,Harnett County,NC,37119,Mecklenburg County,110.96,4,N
5075,Lawrence County,AR,5119,Pulaski County,111.12,4,N
20197,Wabaunsee County,KS,20173,Sedgwick County,111.21,4,N
48289,Leon County,TX,48113,Dallas County,111.22,4,N
19147,Palo Alto County,IA,19153,Polk County,111.27,4,N
15009,Maui County,HI,15003,Honolulu County,111.28,4,N
38047,Logan County,ND,38017,Cass County,111.31,4,N
30033,Garfield County,MT,30111,Yellowstone County,111.35,4,N
17203,Woodford County,IL,17031,Cook County,111.42,4,N
37135,Orange County,NC,37119,Mecklenburg County,111.53,4,N
40095,Marshall County,OK,40109,Oklahoma County,111.6,4,N
55077,Marquette County,WI,55079,Milwaukee County,111.69,4,N
13303,Washington County,GA,13121,Fulton County,111.71,4,N
29137,Monroe County,MO,29510,St. Louis County,111.73,4,N
53069,Wahkiakum County,WA,53033,King County,111.85,4,N
8101,Pueblo County,CO,8031,Denver County,111.93,4,N
37175,Transylvania County,NC,37119,Mecklenburg County,111.94,4,N
25003,Berkshire County,MA,25025,Suffolk County,112.05,4,N
5139,Union County,AR,5119,Pulaski County,112.12,4,N
21213,Simpson County,KY,21111,Jefferson County,112.18,4,N
48099,Coryell County,TX,48113,Dallas County,112.24,4,N
28069,Kemper County,MS,28049,Hinds County,112.28,4,N
21125,Laurel County,KY,21111,Jefferson County,112.29,4,N
18125,Pike County,IN,18097,Marion County,112.33,4,N
53025,Grant County,WA,53033,King County,112.36,4,N
53049,Pacific County,WA,53033,King County,112.36,4,N
31035,Clay County,NE,31055,Douglas County,112.54,4,N
45055,Kershaw County,SC,45019,Charleston County,112.62,4,N
40005,Atoka County,OK,40109,Oklahoma County,112.71,4,N
16053,Jerome County,ID,16001,Ada County,112.85,4,N
47065,Hamilton County,TN,47037,Davidson County,112.96,4,N
51033,Caroline County,VA,51810,Virginia Beach County,113.07,4,N
28153,Wayne County,MS,28049,Hinds County,113.09,4,N
42041,Cumberland County,PA,42101,Philadelphia County,113.11,4,N
21129,Lee County,KY,21111,Jefferson County,113.16,4,N
21165,Menifee County,KY,21111,Jefferson County,113.27,4,N
48503,Young County,TX,48113,Dallas County,113.41,4,N
42127,Wayne County,PA,42101,Philadelphia County,113.43,4,N
39063,Hancock County,OH,39035,Cuyahoga County,113.54,4,N
54097,Upshur County,WV,54011,Cabell County,113.56,4,N
24001,Allegany County,MD,24510,Baltimore County,113.7,4,N
5003,Ashley County,AR,5119,Pulaski County,113.74,4,N
21141,Logan County,KY,21111,Jefferson County,113.74,4,N
40101,Muskogee County,OK,40109,Oklahoma County,113.89,4,N
29019,Boone County,MO,29510,St. Louis County,113.89,4,N
37115,Madison County,NC,37119,Mecklenburg County,113.9,4,N
26063,Huron County,MI,26163,Wayne County,113.98,4,N
13125,Glascock County,GA,13121,Fulton County,114.05,4,N
37051,Cumberland County,NC,37119,Mecklenburg County,114.09,4,N
5009,Boone County,AR,5119,Pulaski County,114.1,4,N
51007,Amelia County,VA,51810,Virginia Beach County,114.15,4,N
48073,Cherokee County,TX,48113,Dallas County,114.19,4,N
42131,Wyoming County,PA,42101,Philadelphia County,114.31,4,N
35027,Lincoln County,NM,35001,Bernalillo County,114.31,4,N
41039,Lane County,OR,41051,Multnomah County,114.35,4,N
42109,Snyder County,PA,42101,Philadelphia County,114.35,4,N
13023,Bleckley County,GA,13121,Fulton County,114.39,4,N
27045,Fillmore County,MN,27053,Hennepin County,114.41,4,N
16037,Custer County,ID,16001,Ada County,114.46,4,N
47023,Chester County,TN,47037,Davidson County,114.52,4,N
19037,Chickasaw County,IA,19153,Polk County,114.54,4,N
30067,Park County,MT,30111,Yellowstone County,114.57,4,N
45033,Dillon County,SC,45019,Charleston County,114.59,4,N
5131,Sebastian County,AR,5119,Pulaski County,114.65,4,N
5049,Fulton County,AR,5119,Pulaski County,114.66,4,N
51135,Nottoway County,VA,51810,Virginia Beach County,114.76,4,N
46015,Brule County,SD,46099,Minnehaha County,114.83,4,N
8097,Pitkin County,CO,8031,Denver County,114.86,4,N
16013,Blaine County,ID,16001,Ada County,114.93,4,N
17113,McLean County,IL,17031,Cook County,115.06,4,N
28111,Perry County,MS,28049,Hinds County,115.32,4,N
20139,Osage County,KS,20173,Sedgwick County,115.36,4,N
19129,Mills County,IA,19153,Polk County,115.39,4,N
28155,Webster County,MS,28049,Hinds County,115.42,4,N
28109,Pearl River County,MS,28049,Hinds County,115.49,4,N
8025,Crowley County,CO,8031,Denver County,115.49,4,N
38071,Ramsey County,ND,38017,Cass County,115.5,4,N
37033,Caswell County,NC,37119,Mecklenburg County,115.52,4,N
40147,Washington County,OK,40109,Oklahoma County,115.53,4,N
8075,Logan County,CO,8031,Denver County,115.63,4,N
19087,Henry County,IA,19153,Polk County,115.63,4,N
31003,Antelope County,NE,31055,Douglas County,115.68,4,N
27041,Douglas County,MN,27053,Hennepin County,115.69,4,N
42099,Perry County,PA,42101,Philadelphia County,115.71,4,N
29201,Scott County,MO,29510,St. Louis County,115.76,4,N
48183,Gregg County,TX,48113,Dallas County,115.81,4,N
20027,Clay County,KS,20173,Sedgwick County,115.84,4,N
46115,Spink County,SD,46099,Minnehaha County,115.97,4,N
13181,Lincoln County,GA,13121,Fulton County,115.98,4,N
40131,Rogers County,OK,40109,Oklahoma County,116.02,4,N
55137,Waushara County,WI,55079,Milwaukee County,116.07,4,N
48387,Red River County,TX,48113,Dallas County,116.08,4,N
20165,Rush County,KS,20173,Sedgwick County,116.1,4,N
26077,Kalamazoo County,MI,26163,Wayne County,116.14,4,N
54033,Harrison County,WV,54011,Cabell County,116.24,4,N
19085,Harrison County,IA,19153,Polk County,116.48,4,N
5087,Madison County,AR,5119,Pulaski County,116.65,4,N
13189,McDuffie County,GA,13121,Fulton County,116.71,4,N
40151,Woods County,OK,40109,Oklahoma County,116.72,4,N
51145,Powhatan County,VA,51810,Virginia Beach County,116.82,4,N
27017,Carlton County,MN,27053,Hennepin County,116.99,4,N
17195,Whiteside County,IL,17031,Cook County,117.07,4,N
2122,Kenai Peninsula Borough,AK,2020,Anchorage Municipality,117.09,4,N
5035,Crittenden County,AR,5119,Pulaski County,117.24,4,N
35033,Mora County,NM,35001,Bernalillo County,117.35,4,N
19189,Winnebago County,IA,19153,Polk County,117.37,4,N
38043,Kidder County,ND,38017,Cass County,117.5,4,N
20133,Neosho County,KS,20173,Sedgwick County,117.6,4,N
8027,Custer County,CO,8031,Denver County,117.7,4,N
17015,Carroll County,IL,17031,Cook County,117.71,4,N
48093,Comanche County,TX,48113,Dallas County,117.72,4,N
6073,San Diego County,CA,6037,Los Angeles County,117.79,4,N
19195,Worth County,IA,19153,Polk County,117.85,4,N
28135,Tallahatchie County,MS,28049,Hinds County,117.85,4,N
20161,Riley County,KS,20173,Sedgwick County,117.9,4,N
18113,Noble County,IN,18097,Marion County,117.96,4,N
17183,Vermilion County,IL,17031,Cook County,118.06,4,N
38051,McIntosh County,ND,38017,Cass County,118.22,4,N
39059,Guernsey County,OH,39035,Cuyahoga County,118.31,4,N
22045,Iberia Parish,LA,22071,Orleans Parish,118.49,4,N
27173,Yellow Medicine County,MN,27053,Hennepin County,118.63,4,N
54103,Wetzel County,WV,54011,Cabell County,118.64,4,N
20001,Allen County,KS,20173,Sedgwick County,118.68,4,N
23025,Somerset County,ME,23005,Cumberland County,118.68,4,N
26149,St. Joseph County,MI,26163,Wayne County,118.74,4,N
40141,Tillman County,OK,40109,Oklahoma County,118.81,4,N
47121,Meigs County,TN,47037,Davidson County,119.08,4,N
26117,Montcalm County,MI,26163,Wayne County,119.17,4,N
21147,McCreary County,KY,21111,Jefferson County,119.36,4,N
5017,Chicot County,AR,5119,Pulaski County,119.36,4,N
13093,Dooly County,GA,13121,Fulton County,119.49,4,N
21107,Hopkins County,KY,21111,Jefferson County,119.51,4,N
21189,Owsley County,KY,21111,Jefferson County,119.67,4,N
5027,Columbia County,AR,5119,Pulaski County,119.67,4,N
47129,Morgan County,TN,47037,Davidson County,119.71,4,N
5031,Craighead County,AR,5119,Pulaski County,119.77,4,N
48429,Stephens County,TX,48113,Dallas County,119.83,4,N
21233,Webster County,KY,21111,Jefferson County,119.89,4,N
35055,Taos County,NM,35001,Bernalillo County,120.01,4,N
29203,Shannon County,MO,29510,St. Louis County,120.28,4,N
19065,Fayette County,IA,19153,Polk County,120.31,4,N
29169,Pulaski County,MO,29510,St. Louis County,120.34,4,N
40153,Woodward County,OK,40109,Oklahoma County,120.34,4,N
18123,Perry County,IN,18097,Marion County,120.49,4,N
13259,Stewart County,GA,13121,Fulton County,120.51,4,N
42119,Union County,PA,42101,Philadelphia County,120.56,4,N
13307,Webster County,GA,13121,Fulton County,120.56,4,N
47053,Gibson County,TN,47037,Davidson County,120.62,4,N
51099,King George County,VA,51810,Virginia Beach County,120.84,4,N
56007,Carbon County,WY,56021,Laramie County,120.99,4,N
54075,Pocahontas County,WV,54011,Cabell County,121.01,4,N
47113,Madison County,TN,47037,Davidson County,121.09,4,N
48343,Morris County,TX,48113,Dallas County,121.13,4,N
21205,Rowan County,KY,21111,Jefferson County,121.18,4,N
47109,McNairy County,TN,47037,Davidson County,121.21,4,N
48395,Robertson County,TX,48113,Dallas County,121.31,4,N
1011,Bullock County,AL,1073,Jefferson County,121.44,4,N
13235,Pulaski County,GA,13121,Fulton County,121.46,4,N
72097,Mayagüez Municipio,PR,72127,San Juan Municipio,121.58,4,N
13261,Sumter County,GA,13121,Fulton County,121.73,4,N
19131,Mitchell County,IA,19153,Polk County,121.74,4,N
21237,Wolfe County,KY,21111,Jefferson County,121.75,4,N
39089,Licking County,OH,39035,Cuyahoga County,121.75,4,N
29131,Miller County,MO,29510,St. Louis County,121.77,4,N
8107,Routt County,CO,8031,Denver County,121.85,4,N
28105,Oktibbeha County,MS,28049,Hinds County,121.97,4,N
5033,Crawford County,AR,5119,Pulaski County,121.97,4,N
38103,Wells County,ND,38017,Cass County,122.11,4,N
33007,Coos County,NH,33011,Hillsborough County,122.21,4,N
39041,Delaware County,OH,39035,Cuyahoga County,122.28,4,N
5133,Sevier County,AR,5119,Pulaski County,122.35,4,N
37087,Haywood County,NC,37119,Mecklenburg County,122.35,4,N
12111,St. Lucie County,FL,12086,Miami-Dade County,122.36,4,N
42113,Sullivan County,PA,42101,Philadelphia County,122.37,4,N
37063,Durham County,NC,37119,Mecklenburg County,122.63,4,N
56027,Niobrara County,WY,56021,Laramie County,122.64,4,N
30045,Judith Basin County,MT,30111,Yellowstone County,122.65,4,N
31093,Howard County,NE,31055,Douglas County,122.65,4,N
51075,Goochland County,VA,51810,Virginia Beach County,122.75,4,N
46017,Buffalo County,SD,46099,Minnehaha County,122.77,4,N
53039,Klickitat County,WA,53033,King County,122.79,4,N
29035,Carter County,MO,29510,St. Louis County,122.94,4,N
53011,Clark County,WA,53033,King County,122.94,4,N
53047,Okanogan County,WA,53033,King County,123,4,N
51111,Lunenburg County,VA,51810,Virginia Beach County,123.16,4,N
26073,Isabella County,MI,26163,Wayne County,123.28,4,N
20099,Labette County,KS,20173,Sedgwick County,123.39,4,N
26011,Arenac County,MI,26163,Wayne County,123.45,4,N
46037,Day County,SD,46099,Minnehaha County,123.52,4,N
27083,Lyon County,MN,27053,Hennepin County,123.56,4,N
20003,Anderson County,KS,20173,Sedgwick County,123.66,4,N
48133,Eastland County,TX,48113,Dallas County,123.7,4,N
