county,countyname,state,max_pop_county,max_pop_countyname,mi_to_county,dist_cat
31113,Logan County,NE,31055,Douglas County,222.87,5
29013,Bates County,MO,29510,St. Louis County,223.09,5
55035,Eau Claire County,WI,55079,Milwaukee County,223.24,5
13065,Clinch County,GA,13121,Fulton County,223.61,5
13299,Ware County,GA,13121,Fulton County,223.74,5
30085,Roosevelt County,MT,30111,Yellowstone County,223.75,5
36069,Ontario County,NY,36061,New York County,223.83,5
45073,Oconee County,SC,45019,Charleston County,224.05,5
27071,Koochiching County,MN,27053,Hennepin County,224.30,5
6039,Madera County,CA,6037,Los Angeles County,224.33,5
21075,Fulton County,KY,21111,Jefferson County,224.39,5
37015,Bertie County,NC,37119,Mecklenburg County,224.50,5
53051,Pend Oreille County,WA,53033,King County,224.60,5
16035,Clearwater County,ID,16001,Ada County,224.66,5
46041,Dewey County,SD,46099,Minnehaha County,224.86,5
48351,Newton County,TX,48113,Dallas County,224.90,5
35015,Eddy County,NM,35001,Bernalillo County,224.92,5
51775,Salem city,VA,51810,Virginia Beach County,225.06,5
37013,Beaufort County,NC,37119,Mecklenburg County,225.49,5
39015,Brown County,OH,39035,Cuyahoga County,225.67,5
48259,Kendall County,TX,48113,Dallas County,225.89,5
8113,San Miguel County,CO,8031,Denver County,225.91,5
41033,Josephine County,OR,41051,Multnomah County,226.23,5
39025,Clermont County,OH,39035,Cuyahoga County,226.47,5
17061,Greene County,IL,17031,Cook County,226.80,5
17001,Adams County,IL,17031,Cook County,227.35,5
20193,Thomas County,KS,20173,Sedgwick County,227.47,5
56011,Crook County,WY,56021,Laramie County,227.81,5
54065,Morgan County,WV,54011,Cabell County,227.97,5
31171,Thomas County,NE,31055,Douglas County,228.17,5
17005,Bond County,IL,17031,Cook County,228.22,5
31063,Frontier County,NE,31055,Douglas County,228.24,5
51580,Covington city,VA,51810,Virginia Beach County,228.47,5
29217,Vernon County,MO,29510,St. Louis County,228.83,5
26031,Cheboygan County,MI,26163,Wayne County,228.89,5
29047,Clay County,MO,29510,St. Louis County,229.20,5
37091,Hertford County,NC,37119,Mecklenburg County,229.21,5
30099,Teton County,MT,30111,Yellowstone County,229.49,5
42129,Westmoreland County,PA,42101,Philadelphia County,229.74,5
51005,Alleghany County,VA,51810,Virginia Beach County,229.85,5
26019,Benzie County,MI,26163,Wayne County,230.07,5
30001,Beaverhead County,MT,30111,Yellowstone County,230.16,5
12069,Lake County,FL,12086,Miami-Dade County,230.29,5
13025,Brantley County,GA,13121,Fulton County,230.34,5
6069,San Benito County,CA,6037,Los Angeles County,230.43,5
36031,Essex County,NY,36061,New York County,230.46,5
30077,Powell County,MT,30111,Yellowstone County,230.46,5
48187,Guadalupe County,TX,48113,Dallas County,230.60,5
16065,Madison County,ID,16001,Ada County,230.67,5
41015,Curry County,OR,41051,Multnomah County,230.78,5
39061,Hamilton County,OH,39035,Cuyahoga County,230.92,5
17149,Pike County,IL,17031,Cook County,231.05,5
48177,Gonzales County,TX,48113,Dallas County,231.61,5
48157,Fort Bend County,TX,48113,Dallas County,231.67,5
48075,Childress County,TX,48113,Dallas County,231.81,5
27031,Cook County,MN,27053,Hennepin County,231.81,5
55125,Vilas County,WI,55079,Milwaukee County,231.90,5
16019,Bonneville County,ID,16001,Ada County,231.98,5
29081,Harrison County,MO,29510,St. Louis County,232.13,5
55099,Price County,WI,55079,Milwaukee County,232.42,5
29049,Clinton County,MO,29510,St. Louis County,232.42,5
13051,Chatham County,GA,13121,Fulton County,232.60,5
51161,Roanoke County,VA,51810,Virginia Beach County,232.84,5
48263,Kent County,TX,48113,Dallas County,233.12,5
36003,Allegany County,NY,36061,New York County,233.14,5
13101,Echols County,GA,13121,Fulton County,233.29,5
48081,Coke County,TX,48113,Dallas County,233.42,5
27125,Red Lake County,MN,27053,Hennepin County,233.42,5
30023,Deer Lodge County,MT,30111,Yellowstone County,233.54,5
55011,Buffalo County,WI,55079,Milwaukee County,233.69,5
48285,Lavaca County,TX,48113,Dallas County,234.00,5
8067,La Plata County,CO,8031,Denver County,234.10,5
17121,Marion County,IL,17031,Cook County,234.11,5
16057,Latah County,ID,16001,Ada County,234.12,5
42005,Armstrong County,PA,42101,Philadelphia County,234.47,5
49025,Kane County,UT,49035,Salt Lake County,234.49,5
56043,Washakie County,WY,56021,Laramie County,235.23,5
30019,Daniels County,MT,30111,Yellowstone County,235.25,5
12119,Sumter County,FL,12086,Miami-Dade County,235.30,5
48451,Tom Green County,TX,48113,Dallas County,235.32,5
37137,Pamlico County,NC,37119,Mecklenburg County,235.46,5
48267,Kimble County,TX,48113,Dallas County,235.50,5
53003,Asotin County,WA,53033,King County,235.70,5
56013,Fremont County,WY,56021,Laramie County,235.84,5
55017,Chippewa County,WI,55079,Milwaukee County,236.06,5
51141,Patrick County,VA,51810,Virginia Beach County,236.15,5
29011,Barton County,MO,29510,St. Louis County,236.35,5
27119,Polk County,MN,27053,Hennepin County,236.63,5
51045,Craig County,VA,51810,Virginia Beach County,236.68,5
20187,Stanton County,KS,20173,Sedgwick County,237.07,5
54003,Berkeley County,WV,54011,Cabell County,237.38,5
12053,Hernando County,FL,12086,Miami-Dade County,237.42,5
20075,Hamilton County,KS,20173,Sedgwick County,237.45,5
29009,Barry County,MO,29510,St. Louis County,237.55,5
22061,Lincoln Parish,LA,22071,Orleans Parish,237.56,5
41001,Baker County,OR,41051,Multnomah County,237.58,5
36051,Livingston County,NY,36061,New York County,237.72,5
22085,Sabine Parish,LA,22071,Orleans Parish,238.24,5
17185,Wabash County,IL,17031,Cook County,238.49,5
38075,Renville County,ND,38017,Cass County,238.70,5
22111,Union Parish,LA,22071,Orleans Parish,238.75,5
31145,Red Willow County,NE,31055,Douglas County,238.92,5
42051,Fayette County,PA,42101,Philadelphia County,238.97,5
48125,Dickens County,TX,48113,Dallas County,239.00,5
29063,DeKalb County,MO,29510,St. Louis County,239.03,5
42053,Forest County,PA,42101,Philadelphia County,239.14,5
47179,Washington County,TN,47037,Davidson County,239.22,5
31111,Lincoln County,NE,31055,Douglas County,239.32,5
42031,Clarion County,PA,42101,Philadelphia County,239.39,5
51063,Floyd County,VA,51810,Virginia Beach County,239.39,5
49037,San Juan County,UT,49035,Salt Lake County,239.45,5
48415,Scurry County,TX,48113,Dallas County,240.26,5
13191,McIntosh County,GA,13121,Fulton County,240.60,5
16041,Franklin County,ID,16001,Ada County,240.75,5
8033,Dolores County,CO,8031,Denver County,240.88,5
20129,Morton County,KS,20173,Sedgwick County,241.11,5
17083,Jersey County,IL,17031,Cook County,241.16,5
48265,Kerr County,TX,48113,Dallas County,241.16,5
17047,Edwards County,IL,17031,Cook County,241.19,5
41025,Harney County,OR,41051,Multnomah County,241.25,5
46071,Jackson County,SD,46099,Minnehaha County,241.38,5
16029,Caribou County,ID,16001,Ada County,241.39,5
12127,Volusia County,FL,12086,Miami-Dade County,241.62,5
26089,Leelanau County,MI,26163,Wayne County,241.83,5
40139,Texas County,OK,40109,Oklahoma County,241.89,5
46055,Haakon County,SD,46099,Minnehaha County,242.21,5
51121,Montgomery County,VA,51810,Virginia Beach County,242.36,5
22013,Bienville Parish,LA,22071,Orleans Parish,242.41,5
20071,Greeley County,KS,20173,Sedgwick County,242.68,5
17191,Wayne County,IL,17031,Cook County,242.80,5
17119,Madison County,IL,17031,Cook County,242.88,5
37187,Washington County,NC,37119,Mecklenburg County,243.08,5
20153,Rawlins County,KS,20173,Sedgwick County,243.09,5
16043,Fremont County,ID,16001,Ada County,243.10,5
48481,Wharton County,TX,48113,Dallas County,243.21,5
35025,Lea County,NM,35001,Bernalillo County,243.26,5
54037,Jefferson County,WV,54011,Cabell County,243.47,5
48335,Mitchell County,TX,48113,Dallas County,243.61,5
47171,Unicoi County,TN,47037,Davidson County,243.69,5
55091,Pepin County,WI,55079,Milwaukee County,243.81,5
36117,Wayne County,NY,36061,New York County,243.83,5
30073,Pondera County,MT,30111,Yellowstone County,243.92,5
26047,Emmet County,MI,26163,Wayne County,243.96,5
27113,Pennington County,MN,27053,Hennepin County,244.15,5
29097,Jasper County,MO,29510,St. Louis County,244.16,5
37031,Carteret County,NC,37119,Mecklenburg County,245.06,5
37041,Chowan County,NC,37119,Mecklenburg County,245.12,5
32021,Mineral County,NV,32003,Clark County,245.36,5
48071,Chambers County,TX,48113,Dallas County,245.59,5
37073,Gates County,NC,37119,Mecklenburg County,245.66,5
17027,Clinton County,IL,17031,Cook County,245.74,5
22081,Red River Parish,LA,22071,Orleans Parish,245.81,5
17013,Calhoun County,IL,17031,Cook County,246.43,5
36045,Jefferson County,NY,36061,New York County,246.48,5
46007,Bennett County,SD,46099,Minnehaha County,247.14,5
29075,Gentry County,MO,29510,St. Louis County,247.17,5
30101,Toole County,MT,30111,Yellowstone County,247.44,5
48191,Hall County,TX,48113,Dallas County,247.63,5
29165,Platte County,MO,29510,St. Louis County,247.86,5
55107,Rusk County,WI,55079,Milwaukee County,247.95,5
48345,Motley County,TX,48113,Dallas County,248.15,5
26029,Charlevoix County,MI,26163,Wayne County,248.23,5
13127,Glynn County,GA,13121,Fulton County,248.36,5
30039,Granite County,MT,30111,Yellowstone County,248.37,5
13049,Charlton County,GA,13121,Fulton County,248.49,5
35023,Hidalgo County,NM,35001,Bernalillo County,248.62,5
6047,Merced County,CA,6037,Los Angeles County,248.95,5
20199,Wallace County,KS,20173,Sedgwick County,249.01,5
38041,Hettinger County,ND,38017,Cass County,249.06,5
48361,Orange County,TX,48113,Dallas County,249.67,5
49053,Washington County,UT,49035,Salt Lake County,249.82,5
47163,Sullivan County,TN,47037,Davidson County,250.73,5
6043,Mariposa County,CA,6037,Los Angeles County,250.74,5
48029,Bexar County,TX,48113,Dallas County,251.35,5
48087,Collingsworth County,TX,48113,Dallas County,251.38,5
51750,Radford city,VA,51810,Virginia Beach County,251.38,5
42123,Warren County,PA,42101,Philadelphia County,252.29,5
16081,Teton County,ID,16001,Ada County,252.68,5
41063,Wallowa County,OR,41051,Multnomah County,253.01,5
29145,Newton County,MO,29510,St. Louis County,253.24,5
38025,Dunn County,ND,38017,Cass County,253.58,5
48245,Jefferson County,TX,48113,Dallas County,254.13,5
38061,Mountrail County,ND,38017,Cass County,254.22,5
48019,Bandera County,TX,48113,Dallas County,254.50,5
29021,Buchanan County,MO,29510,St. Louis County,254.54,5
31117,McPherson County,NE,31055,Douglas County,254.90,5
56017,Hot Springs County,WY,56021,Laramie County,255.14,5
48413,Schleicher County,TX,48113,Dallas County,255.19,5
38089,Stark County,ND,38017,Cass County,255.58,5
12017,Citrus County,FL,12086,Miami-Dade County,255.70,5
29227,Worth County,MO,29510,St. Louis County,256.27,5
36121,Wyoming County,NY,36061,New York County,256.64,5
37143,Perquimans County,NC,37119,Mecklenburg County,256.67,5
55033,Dunn County,WI,55079,Milwaukee County,256.82,5
46031,Corson County,SD,46099,Minnehaha County,256.84,5
2090,Fairbanks North Star Borough,AK,2020,Anchorage Municipality,256.84,5
48123,DeWitt County,TX,48113,Dallas County,256.92,5
17081,Jefferson County,IL,17031,Cook County,257.31,5
46137,Ziebach County,SD,46099,Minnehaha County,257.38,5
20181,Sherman County,KS,20173,Sedgwick County,257.49,5
38001,Adams County,ND,38017,Cass County,257.52,5
42003,Allegheny County,PA,42101,Philadelphia County,257.60,5
48431,Sterling County,TX,48113,Dallas County,257.88,5
13039,Camden County,GA,13121,Fulton County,258.31,5
42019,Butler County,PA,42101,Philadelphia County,259.18,5
6051,Mono County,CA,6037,Los Angeles County,259.26,5
30091,Sheridan County,MT,30111,Yellowstone County,259.40,5
47019,Carter County,TN,47037,Davidson County,259.73,5
51155,Pulaski County,VA,51810,Virginia Beach County,259.75,5
31091,Hooker County,NE,31055,Douglas County,259.92,5
48493,Wilson County,TX,48113,Dallas County,260.03,5
51035,Carroll County,VA,51810,Virginia Beach County,260.39,5
42121,Venango County,PA,42101,Philadelphia County,260.42,5
29003,Andrew County,MO,29510,St. Louis County,260.99,5
48039,Brazoria County,TX,48113,Dallas County,261.10,5
16009,Benewah County,ID,16001,Ada County,261.21,5
31085,Hayes County,NE,31055,Douglas County,261.23,5
8083,Montezuma County,CO,8031,Denver County,261.39,5
51071,Giles County,VA,51810,Virginia Beach County,261.39,5
16007,Bear Lake County,ID,16001,Ada County,261.58,5
17189,Washington County,IL,17031,Cook County,261.95,5
22027,Claiborne Parish,LA,22071,Orleans Parish,262.08,5
36089,St. Lawrence County,NY,36061,New York County,262.51,5
48239,Jackson County,TX,48113,Dallas County,263.29,5
29119,McDonald County,MO,29510,St. Louis County,263.61,5
22031,De Soto Parish,LA,22071,Orleans Parish,263.68,5
48169,Garza County,TX,48113,Dallas County,263.70,5
36009,Cattaraugus County,NY,36061,New York County,263.96,5
37095,Hyde County,NC,37119,Mecklenburg County,264.03,5
36033,Franklin County,NY,36061,New York County,264.35,5
17193,White County,IL,17031,Cook County,264.54,5
36055,Monroe County,NY,36061,New York County,265.16,5
17163,St. Clair County,IL,17031,Cook County,265.48,5
12083,Marion County,FL,12086,Miami-Dade County,265.65,5
56033,Sheridan County,WY,56021,Laramie County,265.82,5
37139,Pasquotank County,NC,37119,Mecklenburg County,265.88,5
